url,precio,precio_valor,precio_moneda,mantenimiento_valor,caracteristicas,m2_totales,m2_construidos,recamaras,banos,estacionamientos,antiguedad,direccion,ubicacion,descripcion,amenidades,lat,lng,scraped_created_at,scraped_updated_at
https://propiedades.com/inmuebles/casa-en-venta-lomas-600-dos-lomas-veracruz-31263179,"MXN 905,500",905500.0,MXN,0.0,62 m² const. | 2 rec. | 11 baños,67.0,62.0,2,11,1,A estrenar,Lomas #600,"Dos Lomas, Veracruz, Veracruz de Ignacio de la Llave","Lomas #600, Col. Dos Lomas C.P. 91697, Veracruz",,19.1462309,-96.2389221,2026-06-15T19:50:34.041963,2026-06-27T14:42:48.434014
https://propiedades.com/inmuebles/casa-en-venta-palma-real-600-palma-real-veracruz-31346615,"MXN 665,000",665000.0,MXN,0.0,40 m² const. | 1 rec. | 2 baños | 1 estac.,67.0,40.0,1,2,1,A estrenar,Palma Real #600,"Palma Real, Veracruz, Veracruz de Ignacio de la Llave","Palma Real #600, Col. Palma Real C.P. 91826, Veracruz",,19.1957054,-96.1847084,2026-06-15T19:50:34.044471,2026-06-27T14:42:48.434018
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-2-lomas-numero-100-fracc-la-querencia-residencial-91697-veracruz-ver-libertad-veracruz-29709048,"MXN 1,172,000",1172000.0,MXN,0.0,75 m² const. | 2 rec. | 1 baños | 1 estac.,75.0,75.0,2,1,1,1 años,Valente Díaz - 2 Lomas número 100,"Libertad, Veracruz, Veracruz de Ignacio de la Llave","Valente Díaz - 2 Lomas número 100, Fracc. La Querencia Residencial, 91697 Veracruz, Ver., Col. Libertad C.P. 91697, Veracruz",Alberca | Seguridad privada,19.1897483,-96.1524232,2026-06-15T19:50:34.046873,2026-06-27T14:42:48.433977
https://propiedades.com/inmuebles/casa-en-venta-eje-sur-2no-149-articulo-123-91947-veracruz-ver-2-articulo-123-veracruz-30961995,"MXN 2,500,000",2500000.0,MXN,0.0,350 m² const. | 3 rec. | 3 baños,380.0,350.0,3,3,2,1 años,Eje Sur 2-no. 149,"Articulo 123, Veracruz, Veracruz de Ignacio de la Llave","Eje Sur 2-no. 149, Artículo 123, 91947 Veracruz, Ver. #2, Col. Articulo 123 C.P. 91947, Veracruz",,19.1478666,-96.1412471,2026-06-15T19:50:34.048510,2026-06-27T14:45:18.920157
https://propiedades.com/inmuebles/casa-en-venta-av-cristobal-de-olid-527-reforma-veracruz-29481197,"MXN 4,800,000",4800000.0,MXN,0.0,309 m² const. | 4 rec. | 4 baños,187.0,309.0,4,4,2,46 años,Av. Cristóbal de Olid  #527,"Reforma, Veracruz, Veracruz de Ignacio de la Llave","Av. Cristóbal de Olid  #527, Col. Reforma C.P. 91919, Veracruz",Cisterna | Gimnasio,19.1707806,-96.1248675,2026-06-15T19:50:34.050034,2026-06-27T14:42:48.434010
https://propiedades.com/inmuebles/casa-en-venta-juan-barragan-634-ricardo-flores-magon-veracruz-30153289,"MXN 2,499,000",2499000.0,MXN,0.0,188 m² const. | 5 rec. | 2 baños,81.0,188.0,5,2,0,1 año en Propiedades.com,Juan Barragan  #634,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave","Juan Barragan  #634, Col. Ricardo Flores Magón C.P. 91900, Veracruz",Seguridad privada | Aire acondicionado | Terraza,19.1914151,-96.1275175,2026-06-15T19:50:34.050953,2026-07-29T21:25:02.111577
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-2-lomas-numero-100-fracc-la-querencia-residencial-91697-veracruz-ver-libertad-veracruz-29709049,"MXN 1,509,600",1509600.0,MXN,0.0,90 m² const. | 3 rec. | 3 baños | 1 estac.,90.0,90.0,3,3,1,1 años,Valente Díaz - 2 Lomas número 100,"Libertad, Veracruz, Veracruz de Ignacio de la Llave","Valente Díaz - 2 Lomas número 100, Fracc. La Querencia Residencial, 91697 Veracruz, Ver., Col. Libertad C.P. 91697, Veracruz",Alberca | Seguridad privada,19.1897483,-96.1524232,2026-06-15T19:50:34.051794,2026-06-27T14:42:48.433995
https://propiedades.com/inmuebles/casa-en-venta-av-puerta-paraiso-sn-91775-veracruz-ver-banaterra-veracruz-29708268,"MXN 1,500,000",1500000.0,MXN,0.0,71 m² const. | 3 rec. | 1 baños | 1 estac.,71.0,71.0,3,1,1,1 años,Av. Puerta Paraiso s/n,"Banaterra, Veracruz, Veracruz de Ignacio de la Llave","Av. Puerta Paraiso s/n, 91775 Veracruz, Ver., Col. Banaterra C.P. 91775, Veracruz",,19.1902778,-96.1533333,2026-06-15T19:50:34.052771,2026-06-27T14:42:48.434007
https://propiedades.com/inmuebles/casa-en-venta-calle-barandillas-mzn-1-lt1-fracc-privanzas-carretera-a-2-lomas-col-tejeria-veracruz-tejeria-veracruz-30334080,"MXN 830,000",830000.0,MXN,0.0,59 m² const. | 2 rec. | 1 baños | 1 estac.,59.0,59.0,2,1,1,1 años,Calle Barandillas,"Tejería, Veracruz, Veracruz de Ignacio de la Llave","Calle Barandillas, Mzn. 1 Lt.1, Fracc. Privanzas, Carretera A 2 Lomas, Col. Tejería, Veracruz, Col. Tejería C.P. 91697, Veracruz",Alberca | Seguridad privada,20.441184,-97.3269982,2026-06-15T19:50:34.054223,2026-06-27T14:42:48.434032
https://propiedades.com/inmuebles/casa-en-venta-calle-barandillas-mzn-1-lt1-fracc-privanzas-carretera-a-2-lomas-col-tejeria-veracruz-tejeria-veracruz-30334081,"MXN 890,000",890000.0,MXN,0.0,59 m² const. | 2 rec. | 1 baños | 1 estac.,59.0,59.0,2,1,1,1 años,Calle Barandillas,"Tejería, Veracruz, Veracruz de Ignacio de la Llave","Calle Barandillas, Mzn. 1 Lt.1, Fracc. Privanzas, Carretera A 2 Lomas, Col. Tejería, Veracruz, Col. Tejería C.P. 91697, Veracruz",Alberca,20.441184,-97.3269982,2026-06-15T19:50:34.055778,2026-06-27T14:42:48.434021
https://www.propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-tejeria-veracruz-30938988,"MXN 1,200,000",1200000.0,MXN,0.0,91 m² const. | 2 rec. | 3 baños | 1 estac.,67.0,91.0,2,3,1,A estrenar,Sin nombre de calle,"Tejería, Veracruz, Veracruz de Ignacio de la Llave","Sin nombre de calle, Col. Tejería C.P. 91697, Veracruz",Seguridad privada,20.441184,-97.3269982,2026-06-15T19:50:34.056971,2026-07-29T21:25:02.111587
https://propiedades.com/inmuebles/casa-en-venta-16-de-septiembre-45-tarimoya-91855-veracruz-ver-ejido-tarimoya-veracruz-31084940,"MXN 395,000",395000.0,MXN,0.0,60 m² const. | 1 rec. | 1 baños,70.0,60.0,1,1,0,2 meses en Propiedades.com,16 de Septiembre 45,"Ejido Tarimoya, Veracruz, Veracruz de Ignacio de la Llave","16 de Septiembre 45, Tarimoya, 91855 Veracruz, Ver., Col. Ejido Tarimoya C.P. 91855, Veracruz",,19.1954867,-96.1784926,2026-06-15T19:50:34.058100,2026-06-27T14:42:48.434036
https://propiedades.com/inmuebles/casa-en-venta-av-constituyentes-ortiz-rubio-veracruz-ver-pascual-ortiz-rubio-veracruz-31386653,"MXN 2,300,000",2300000.0,MXN,0.0,250 m² const. | 3 rec. | 2 baños,200.0,250.0,3,2,1,18 años,Av Constituyentes,"Pascual Ortiz Rubio, Veracruz, Veracruz de Ignacio de la Llave","Av Constituyentes, Ortiz Rubio, Veracruz, Ver., Col. Pascual Ortiz Rubio C.P. 91750, Veracruz",Aire acondicionado | Cisterna,19.1761871,-96.1404072,2026-06-15T19:50:34.059314,2026-06-27T14:42:48.434038
https://www.propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-quinta-maria-veracruz-31400098,"MXN 1,230,000",1230000.0,MXN,0.0,121 m² const. | 2 rec. | 3 baños | 1 estac.,108.0,121.0,2,3,1,A estrenar,Sin nombre de calle,"Quinta María, Veracruz, Veracruz de Ignacio de la Llave","Sin nombre de calle, Col. Quinta María C.P. 91859, Veracruz",Seguridad privada | Aire acondicionado | Cisterna,19.1970351,-96.158664,2026-06-15T19:50:34.060539,2026-06-27T14:42:48.434114
https://propiedades.com/inmuebles/casa-en-venta-chalahuite-321-floresta-veracruz-30850816,"MXN 2,400,000",2400000.0,MXN,0.0,220 m² const. | 3 rec. | 3 baños,156.0,220.0,3,3,1,30 años,Chalahuite #321,"Floresta, Veracruz, Veracruz de Ignacio de la Llave","Chalahuite #321, Col. Floresta C.P. 91940, Veracruz",,19.1470961,-96.1360756,2026-06-15T19:50:34.061716,2026-06-27T14:42:48.434081
https://propiedades.com/inmuebles/casa-en-venta-amistad-820-xana-veracruz-30106973,"MN 1,600,000",1600000.0,MN,0.0,110 m² lote | 3 rec. | 2 baños,110.0,110.0,3,2,0,15 años,amistad #820,"Xana, Veracruz, Veracruz de Ignacio de la Llave","amistad #820, Col. Xana C.P. 91726, Veracruz",,19.159864,-96.18178,2026-06-15T19:50:34.063993,2026-06-15T19:50:34.063993
https://propiedades.com/inmuebles/casa-en-venta-bahamas-floresta-veracruz-31258273,"MXN 761,000",761000.0,MXN,0.0,185 m² const. | 4 rec. | 2 baños,220.0,185.0,4,2,2,10 años,Bahamas #0Int. 0,"Floresta, Veracruz, Veracruz de Ignacio de la Llave","Bahamas #0Int. 0, Col. Floresta C.P. 91940, Veracruz",,19.1556264,-96.1354683,2026-06-15T19:50:34.065855,2026-06-27T14:42:48.434062
https://propiedades.com/inmuebles/casa-en-venta-argentita-malibran-de-las-brujas-veracruz-30775583,"MXN 1,080,000",1080000.0,MXN,0.0,114 m² const. | 2 rec. | 1 baños,150.0,114.0,2,1,1,10 años,Argentita,"Malibran de las Brujas, Veracruz, Veracruz de Ignacio de la Llave","Argentita, Col. Malibran de las Brujas C.P. 91698, Veracruz",,19.14646,-96.200775,2026-06-15T19:50:34.067670,2026-06-27T14:42:48.434100
https://propiedades.com/inmuebles/casa-en-venta-carretera-a-2-lomas-valente-diaz-veracruz-30268273,"MXN 905,500",905500.0,MXN,0.0,44 m² const. | 2 rec. | 1 baños,72.0,44.0,2,1,1,A estrenar,carretera a 2 lomas,"Valente Diaz, Veracruz, Veracruz de Ignacio de la Llave","carretera a 2 lomas, Col. Valente Diaz C.P. 91725, Veracruz",,19.1509174,-96.224534,2026-06-15T19:50:34.069334,2026-06-27T14:42:48.434068
https://propiedades.com/inmuebles/casa-en-venta-palma-kentia-191-paseo-de-las-palmas-ii-veracruz-30622839,"MXN 1,279,000",1279000.0,MXN,0.0,83 m² const. | 3 rec. | 2 baños,90.0,83.0,3,2,2,6 años,Palma Kentia #191,"Paseo de las Palmas II, Veracruz, Veracruz de Ignacio de la Llave","Palma Kentia #191, Col. Paseo de las Palmas II C.P. 91697, Veracruz",,19.173773,-96.1342241,2026-06-15T19:50:34.073250,2026-06-27T14:42:48.434055
https://propiedades.com/inmuebles/casa-en-venta-veracruz-centro-veracruz-30609550,"MXN 2,200,000",2200000.0,MXN,0.0,110 m² const. | 3 rec. | 1 baños,132.0,110.0,3,1,2,45 años,,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave"," , Col. Veracruz Centro C.P. 91700, Veracruz",,19.2053583,-96.1607022,2026-06-15T19:50:34.076188,2026-06-27T14:42:48.434130
https://propiedades.com/inmuebles/casa-en-venta-dos-lomas-204-paseo-de-las-palmas-casas-ruba-veracruz-29465424,"MXN 1,045,000",1045000.0,MXN,0.0,72 m² const. | 3 rec. | 1 baños,67.0,72.0,3,1,1,A estrenar,DOS LOMAS #204,"Paseo de las Palmas (Casas Ruba), Veracruz, Veracruz de Ignacio de la Llave","DOS LOMAS #204, Col. Paseo de las Palmas (Casas Ruba) C.P. 91697, Veracruz",,19.1462309,-96.2389221,2026-06-15T19:50:34.077490,2026-06-27T14:42:48.434108
https://propiedades.com/inmuebles/casa-en-venta-los-halcones-117-laguna-real-veracruz-30953531,"MXN 1,300,000",1300000.0,MXN,0.0,90 m² const. | 2 rec. | 1 baños,115.0,90.0,2,1,1,19 años,LOS HALCONES #117,"Laguna Real, Veracruz, Veracruz de Ignacio de la Llave","LOS HALCONES #117, Col. Laguna Real C.P. 91790, Veracruz",,19.150307,-96.15599,2026-06-15T19:50:34.079017,2026-06-27T14:42:48.434088
https://propiedades.com/inmuebles/casa-en-venta-gonzalez-pages-460-veracruz-veracruz-30619506,"MXN 895,000",895000.0,MXN,0.0,86 m² const. | 2 rec. | 2 baños,43.0,86.0,2,2,1,30 años,GONZALEZ PAGES #460,"Veracruz, Veracruz, Veracruz de Ignacio de la Llave","GONZALEZ PAGES #460, Col. Veracruz C.P. 91709, Veracruz",,19.1902145,-96.13624039999999,2026-06-15T19:50:34.080861,2026-06-27T14:42:48.434103
https://propiedades.com/inmuebles/casa-en-venta-dos-lomas-209-paseo-de-las-palmas-casas-ruba-veracruz-29465466,"MXN 1,195,000",1195000.0,MXN,0.0,82 m² const. | 3 rec. | 3 baños,67.0,82.0,3,3,0,A estrenar,DOS LOMAS #209,"Paseo de las Palmas (Casas Ruba), Veracruz, Veracruz de Ignacio de la Llave","DOS LOMAS #209, Col. Paseo de las Palmas (Casas Ruba) C.P. 91697, Veracruz",,19.1462309,-96.2389221,2026-06-15T19:50:34.082295,2026-06-27T14:42:48.434059
https://propiedades.com/inmuebles/casa-en-venta-veracruz-veracruz-20297929,"MXN 1,200,000",1200000.0,MXN,0.0,118 m² const. | 3 rec. | 2 baños,100.0,118.0,3,2,1,10 años,,"Veracruz, Veracruz, Veracruz de Ignacio de la Llave"," , Col. Veracruz C.P. 91709, Veracruz",,19.2001197,-96.1328179,2026-06-15T19:50:34.083417,2026-06-27T14:42:48.434124
https://propiedades.com/inmuebles/casa-en-venta-playa-regatas-988-playa-linda-veracruz-31112886,"MXN 1,660,000",1660000.0,MXN,0.0,135 m² const. | 3 rec. | 2 baños,83.0,135.0,3,2,1,18 años,Playa Regatas #988,"Playa Linda, Veracruz, Veracruz de Ignacio de la Llave","Playa Regatas #988, Col. Playa Linda C.P. 91810, Veracruz",,19.21011,-96.17772,2026-06-15T19:50:34.084975,2026-06-27T14:42:48.434071
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-180-la-querencia-residencial-veracruz-31136404,"MXN 1,329,000",1329000.0,MXN,0.0,75 m² const. | 3 rec. | 1 baños,75.0,75.0,3,1,1,3 años,VALENTE DIAZ #180,"La Querencia Residencial, Veracruz, Veracruz de Ignacio de la Llave","VALENTE DIAZ #180, Col. La Querencia Residencial C.P. 91697, Veracruz",,19.1506699,-96.21541289999999,2026-06-15T19:50:34.087713,2026-06-27T14:42:48.434135
https://propiedades.com/inmuebles/casa-en-venta-reynosa-59-rio-medio-veracruz-30948833,"MXN 1,650,000",1650000.0,MXN,0.0,101 m² const. | 2 rec. | 2 baños,68.0,101.0,2,2,1,A estrenar,Reynosa #59,"Río Medio, Veracruz, Veracruz de Ignacio de la Llave","Reynosa #59, Col. Río Medio C.P. 91809, Veracruz",,19.2142421,-96.1942998,2026-06-15T19:50:34.090902,2026-06-27T14:42:48.434074
https://propiedades.com/inmuebles/casa-en-venta-carretera-mata-de-pita-935-xana-plus-veracruz-28875868,"MXN 1,733,000",1733000.0,MXN,0.0,95 m² const. | 3 rec. | 2 baños,80.0,95.0,3,2,2,A estrenar,Carretera Mata de Pita #935,"Xana Plus, Veracruz, Veracruz de Ignacio de la Llave","Carretera Mata de Pita #935, Col. Xana Plus C.P. 91699, Veracruz",,19.1441796,-96.1761492,2026-06-15T19:50:34.092789,2026-06-27T14:42:48.434121
https://propiedades.com/inmuebles/casa-en-venta-cortijo-121-paseo-de-las-palmas-casas-ruba-veracruz-29743894,"MXN 999,500",999500.0,MXN,0.0,62 m² const. | 2 rec. | 1 baños,67.0,62.0,2,1,1,A estrenar,cortijo #121,"Paseo de las Palmas (Casas Ruba), Veracruz, Veracruz de Ignacio de la Llave","cortijo #121, Col. Paseo de las Palmas (Casas Ruba) C.P. 91697, Veracruz",,19.1469552,-96.1367882,2026-06-15T19:50:34.094463,2026-06-27T14:42:48.434127
https://propiedades.com/inmuebles/casa-en-venta-agustin-de-iturbide-ricardo-flores-magon-veracruz-27334480,"MXN 1,865,990",1865990.0,MXN,0.0,280 m² const. | 4 rec. | 3 baños,245.0,280.0,4,3,2,1 años,Agustín de Iturbide,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave","Agustín de Iturbide, Col. Ricardo Flores Magón C.P. 91900, Veracruz",Aire acondicionado,19.1914151,-96.1275175,2026-06-15T19:50:34.096001,2026-06-27T14:42:48.434138
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-186-la-querencia-residencial-veracruz-29376588,"MXN 1,580,000",1580000.0,MXN,0.0,95 m² const. | 3 rec. | 3 baños,90.0,95.0,3,3,1,A estrenar,VALENTE DIAZ #186,"La Querencia Residencial, Veracruz, Veracruz de Ignacio de la Llave","VALENTE DIAZ #186, Col. La Querencia Residencial C.P. 91697, Veracruz",,19.1488552,-96.21497029999999,2026-06-15T19:50:34.097571,2026-06-27T14:42:48.434141
https://propiedades.com/inmuebles/casa-en-venta-calao-137-residencial-del-bosque-veracruz-30790319,"MXN 1,100,000",1100000.0,MXN,0.0,79 m² const. | 2 rec. | 1 baños,68.0,79.0,2,1,2,A estrenar,CALAO #137,"Residencial del Bosque, Veracruz, Veracruz de Ignacio de la Llave","CALAO #137, Col. Residencial del Bosque C.P. 91697, Veracruz",,19.144114,-96.221504,2026-06-15T19:50:34.099189,2026-06-27T14:42:48.434132
https://propiedades.com/inmuebles/casa-en-venta-laguna-de-tamos-184-coyol-bolivar-i-veracruz-30997782,"MN 1,679,000",1679000.0,MN,0.0,130 m² lote | 3 rec. | 2 baños,130.0,130.0,3,2,0,29 años,Laguna de tamos #184,"Coyol Bolívar I, Veracruz, Veracruz de Ignacio de la Llave","Laguna de tamos #184, Col. Coyol Bolívar I C.P. 91729, Veracruz",,19.1638182,-96.1566319,2026-06-15T19:50:34.100824,2026-06-15T19:50:34.100824
https://propiedades.com/inmuebles/casa-en-venta-paseo-floresta-oriente-253-floresta-veracruz-28722009,"MXN 2,200,000",2200000.0,MXN,0.0,249 m² const. | 4 rec. | 4 baños,160.0,249.0,4,4,2,18 años,Paseo Floresta Oriente #253,"Floresta, Veracruz, Veracruz de Ignacio de la Llave","Paseo Floresta Oriente #253, Col. Floresta C.P. 91940, Veracruz",,19.161934,-96.13566,2026-06-15T19:50:34.102651,2026-06-27T14:42:48.434052
https://propiedades.com/inmuebles/casa-en-venta-21-de-febrero-828-ricardo-flores-magon-veracruz-29435801,"MXN 4,650,000",4650000.0,MXN,0.0,263 m² const. | 5 rec. | 4 baños,296.0,263.0,5,4,3,25 años,21 de febrero #828,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave","21 de febrero #828, Col. Ricardo Flores Magón C.P. 91900, Veracruz",,19.188862,-96.12965,2026-06-15T19:50:34.105561,2026-06-27T14:42:48.434106
https://propiedades.com/inmuebles/casa-en-venta-veracruz-centro-veracruz-23539625,"MXN 6,500,000",6500000.0,MXN,0.0,350 m² const. | 4 rec. | 3 baños,240.0,350.0,4,3,2,A estrenar,,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave"," , Col. Veracruz Centro C.P. 91700, Veracruz",,19.1969823,-96.13811880000002,2026-06-15T19:50:34.109289,2026-06-27T14:42:48.434048
https://propiedades.com/inmuebles/casa-en-venta-nicolas-bravo-483-centro-91700-veracruz-ver-483-veracruz-centro-veracruz-31108200,"MXN 2,312,000",2312000.0,MXN,0.0,280 m² const. | 3 rec. | 2 baños,220.0,280.0,3,2,1,1 años,Nicolás Bravo 483,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave","Nicolás Bravo 483, Centro, 91700 Veracruz, Ver. #483, Col. Veracruz Centro C.P. 91700, Veracruz",Seguridad privada | Aire acondicionado | Cisterna,19.1971056,-96.1420437,2026-06-15T19:50:34.113213,2026-06-27T14:42:48.434065
https://propiedades.com/inmuebles/casa-en-venta-privada-gorrioncito-153-hacienda-sotavento-veracruz-28720904,"MXN 630,000",630000.0,MXN,0.0,59 m² const. | 2 rec. | 1 baños,66.0,59.0,2,1,1,13 años,Privada Gorrioncito #153,"Hacienda Sotavento, Veracruz, Veracruz de Ignacio de la Llave","Privada Gorrioncito #153, Col. Hacienda Sotavento C.P. 91698, Veracruz",,19.1260233,-96.1830315,2026-06-15T19:50:34.115249,2026-06-27T14:42:48.434095
https://propiedades.com/inmuebles/casa-en-venta-c-paseo-de-los-ebanos-536-floresta-80-veracruz-31080940,"MN 3,098,000",3098000.0,MN,0.0,219 m² lote | 4 rec. | 3 baños,219.0,219.0,4,3,0,25 años,C. Paseo de Los Ebanos #536,"Floresta 80, Veracruz, Veracruz de Ignacio de la Llave","C. Paseo de Los Ebanos #536, Col. Floresta 80 C.P. 91948, Veracruz",,19.149473,-96.13832,2026-06-15T19:50:34.117204,2026-06-15T19:50:34.117204
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-165-la-querencia-residencial-veracruz-29915739,"MXN 1,195,000",1195000.0,MXN,0.0,61 m² const. | 2 rec. | 1 baños,75.0,61.0,2,1,1,A estrenar,VALENTE DIAZ #165,"La Querencia Residencial, Veracruz, Veracruz de Ignacio de la Llave","VALENTE DIAZ #165, Col. La Querencia Residencial C.P. 91697, Veracruz",,19.1488552,-96.21497029999999,2026-06-15T19:50:34.119639,2026-06-27T14:42:48.434118
https://propiedades.com/inmuebles/casa-en-venta-valente-diaz-2-lomas-161-valente-diaz-veracruz-28721588,"MXN 1,650,000",1650000.0,MXN,0.0,95 m² const. | 3 rec. | 3 baños,90.0,95.0,3,3,1,A estrenar,Valente Diaz - 2 lomas #161,"Valente Diaz, Veracruz, Veracruz de Ignacio de la Llave","Valente Diaz - 2 lomas #161, Col. Valente Diaz C.P. 91725, Veracruz",,20.6986099,-97.64000000000001,2026-06-15T19:50:34.123066,2026-06-27T14:42:48.434143
https://propiedades.com/inmuebles/casa-en-venta-c-bahamas-floresta-veracruz-ver-floresta-veracruz-31104921,"MXN 761,000",761000.0,MXN,0.0,185 m² const. | 4 rec. | 2 baños,220.0,185.0,4,2,1,20 años,C. Bahamas,"Floresta, Veracruz, Veracruz de Ignacio de la Llave","C. Bahamas, Floresta, Veracruz, Ver., Col. Floresta C.P. 91940, Veracruz",,19.1479777,-96.1335828,2026-06-15T19:50:34.125303,2026-06-27T14:42:48.434092
https://propiedades.com/inmuebles/casa-en-venta-atonalisco-165-los-torrentes-veracruz-31134039,"MXN 1,120,000",1120000.0,MXN,0.0,75 m² const. | 2 rec. | 1 baños,67.0,75.0,2,1,0,10 años,ATONALISCO #165,"Los Torrentes, Veracruz, Veracruz de Ignacio de la Llave","ATONALISCO #165, Col. Los Torrentes C.P. 91808, Veracruz",,19.203522,-96.208244,2026-06-15T19:50:34.127034,2026-06-27T14:42:48.434098
https://propiedades.com/inmuebles/casa-en-venta-martin-pescador-210-residencial-del-bosque-segunda-seccion-veracruz-30653199,"MXN 1,500,000",1500000.0,MXN,0.0,99 m² const. | 3 rec. | 2 baños,90.0,99.0,3,2,1,13 años,MARTIN PESCADOR #210,"Residencial del Bosque Segunda Sección, Veracruz, Veracruz de Ignacio de la Llave","MARTIN PESCADOR #210, Col. Residencial del Bosque Segunda Sección C.P. 91697, Veracruz",,19.1436955,-96.2237327,2026-06-15T19:50:34.128918,2026-06-27T14:42:48.434041
https://propiedades.com/inmuebles/casa-en-venta-heriberto-jara-88-reforma-veracruz-30703587,"MXN 5,800,000",5800000.0,MXN,0.0,325 m² const. | 3 rec. | 4 baños,122.0,325.0,3,4,2,A estrenar,Heriberto Jara #88,"Reforma, Veracruz, Veracruz de Ignacio de la Llave","Heriberto Jara #88, Col. Reforma C.P. 91919, Veracruz",,19.169846,-96.12434,2026-06-15T19:50:34.130929,2026-06-27T14:42:48.434044
https://propiedades.com/inmuebles/casa-en-venta-avenida-seis-423-valente-diaz-veracruz-30291524,"MXN 2,100,000",2100000.0,MXN,0.0,130 m² const. | 2 rec. | 2 baños,130.0,130.0,2,2,0,18 años,AVENIDA SEIS #423,"Valente Diaz, Veracruz, Veracruz de Ignacio de la Llave","AVENIDA SEIS #423, Col. Valente Diaz C.P. 91725, Veracruz",,19.161053,-96.21673,2026-06-15T19:51:03.163123,2026-06-27T14:42:48.434111
https://propiedades.com/inmuebles/casa-en-venta-arboledas-142-los-torrentes-veracruz-30460770,"MXN 998,000",998000.0,MXN,0.0,120 m² const. | 3 rec. | 2 baños,109.0,120.0,3,2,0,15 años,ARBOLEDAS #142,"Los Torrentes, Veracruz, Veracruz de Ignacio de la Llave","ARBOLEDAS #142, Col. Los Torrentes C.P. 91808, Veracruz",,19.205925,-96.21337,2026-06-15T19:51:03.166316,2026-06-27T14:42:48.434147
https://propiedades.com/inmuebles/casa-en-venta-7-junio-343-pascual-ortiz-rubio-veracruz-28725626,"MXN 2,800,000",2800000.0,MXN,0.0,360 m² const. | 8 rec. | 4 baños,360.0,360.0,8,4,0,30 años,7 Junio #343,"Pascual Ortiz Rubio, Veracruz, Veracruz de Ignacio de la Llave","7 Junio #343, Col. Pascual Ortiz Rubio C.P. 91750, Veracruz",,19.179417,-96.13984,2026-06-15T19:51:03.169041,2026-06-27T14:43:12.614829
https://propiedades.com/inmuebles/casa-en-venta-calle-profesores-lote-5-moderno-veracruz-31032544,"MXN 1,600,000",1600000.0,MXN,0.0,170 m² const. | 2 rec. | 2 baños,170.0,170.0,2,2,0,18 años,CALLE PROFESORES  #LOTE 5Int. MANZANA 1 C,"Moderno, Veracruz, Veracruz de Ignacio de la Llave","CALLE PROFESORES  #LOTE 5Int. MANZANA 1 C, Col. Moderno C.P. 91918, Veracruz",Aire acondicionado | Cisterna,19.173773,-96.1342241,2026-06-15T19:51:03.173269,2026-06-27T14:44:52.733436
https://propiedades.com/inmuebles/casa-en-venta-lomas-de-rio-medio-91809-veracruz-ver-sn-lomas-de-rio-medio-ii-veracruz-31102107,"MXN 1,180,000",1180000.0,MXN,0.0,2 rec. | 1 baños,,,2,1,0,2 meses en Propiedades.com,Lomas de Río Medio,"Lomas de Rio Medio II, Veracruz, Veracruz de Ignacio de la Llave","Lomas de Río Medio, 91809 Veracruz, Ver. #s/n, Col. Lomas de Rio Medio II C.P. 91809, Veracruz",,19.206058499999997,-96.19844839999999,2026-06-15T19:51:03.175829,2026-06-27T14:44:52.733331
https://propiedades.com/inmuebles/casa-en-venta-cto-10-23-geovillas-los-pinos-veracruz-31086971,"MXN 294,700",294700.0,MXN,0.0,70 m² const. | 2 rec. | 1 baños,70.0,70.0,2,1,0,A estrenar,Cto. 10 #23,"Geovillas los Pinos, Veracruz, Veracruz de Ignacio de la Llave","Cto. 10 #23, Col. Geovillas los Pinos C.P. 91808, Veracruz",,19.2147592,-96.2256491,2026-06-15T19:51:03.177665,2026-06-27T14:47:24.859969
https://propiedades.com/inmuebles/casa-en-venta-92917-ricardo-flores-magon-ver-ricardo-flores-magon-veracruz-30216814,"MXN 1,900,000",1900000.0,MXN,0.0,148 m² const. | 3 rec. | 2 baños,148.0,148.0,3,2,0,10 meses en Propiedades.com,92917 Ricardo Flores Magón,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave","92917 Ricardo Flores Magón, Ver., Col. Ricardo Flores Magón C.P. 91900, Veracruz",Aire acondicionado | Cisterna | Terraza,19.1914151,-96.1275175,2026-06-15T19:51:03.180140,2026-06-27T14:43:36.382608
