url,precio,precio_valor,precio_moneda,mantenimiento_valor,caracteristicas,m2_totales,m2_construidos,recamaras,banos,estacionamientos,antiguedad,direccion,ubicacion,descripcion,amenidades,lat,lng,scraped_created_at,scraped_updated_at
https://propiedades.com/inmuebles/departamento-en-venta-el-coyol-veracruz-30559120,"MXN 1,250,000",1250000.0,MXN,0.0,70 m² const. | 2 rec. | 2 baños,,70.0,2,2,0,8 meses en Propiedades.com,,"El Coyol, Veracruz, Veracruz de Ignacio de la Llave"," , Col. El Coyol C.P. 91780, Veracruz",,19.1584261,-96.1498387,2026-07-29T20:32:35.479146,2026-07-29T20:32:35.479146
https://propiedades.com/inmuebles/departamento-en-venta-av-puerta-paraiso-sn-91775-veracruz-ver-banaterra-veracruz-29708269,"MXN 1,265,000",1265000.0,MXN,0.0,65 m² const. | 2 rec. | 1 baños | 1 estac.,,65.0,2,1,1,1 año en Propiedades.com,Av. Puerta Paraiso s/n,"Banaterra, Veracruz, Veracruz de Ignacio de la Llave","Av. Puerta Paraiso s/n, 91775 Veracruz, Ver., Col. Banaterra C.P. 91775, Veracruz",,19.1902778,-96.1533333,2026-07-29T20:32:35.479161,2026-07-29T20:32:35.479161
https://propiedades.com/inmuebles/departamento-en-venta-carr-a-dos-lomas-buenavista-91697-ver-bruno-pagliai-veracruz-29709474,"MXN 673,000",673000.0,MXN,0.0,47 m² const. | 2 rec. | 1 baños,,47.0,2,1,0,1 año en Propiedades.com,Carr. a dos Lomas,"Bruno Pagliai, Veracruz, Veracruz de Ignacio de la Llave","Carr. a dos Lomas, Buenavista, 91697 Ver.
, Col. Bruno Pagliai C.P. 91697, Veracruz",,19.1694408,-96.2273383,2026-07-29T20:32:35.479164,2026-07-29T20:32:35.479164
https://propiedades.com/inmuebles/departamento-en-venta-av-puerta-paraiso-sn-91775-veracruz-ver-banaterra-veracruz-29708271,"MXN 1,265,000",1265000.0,MXN,0.0,65 m² const. | 2 rec. | 1 baños | 1 estac.,,65.0,2,1,1,1 año en Propiedades.com,Av. Puerta Paraiso s/n,"Banaterra, Veracruz, Veracruz de Ignacio de la Llave","Av. Puerta Paraiso s/n, 91775 Veracruz, Ver., Col. Banaterra C.P. 91775, Veracruz",,19.1902778,-96.1533333,2026-07-29T20:32:35.479165,2026-07-29T20:32:35.479165
https://propiedades.com/inmuebles/departamento-en-venta-valente-diaz-mata-cocuite-91697-las-bajadas-ver-libertad-veracruz-29709041,"MXN 783,500",783500.0,MXN,0.0,43 m² const. | 2 rec. | 1 baños | 1 estac.,,43.0,2,1,1,1 año en Propiedades.com,Valente Díaz - Mata Cocuite,"Libertad, Veracruz, Veracruz de Ignacio de la Llave","Valente Díaz - Mata Cocuite, 91697 Las Bajadas, Ver., Col. Libertad C.P. 91697, Veracruz",Alberca | Cisterna,19.1897483,-96.1524232,2026-07-29T20:32:35.479167,2026-07-29T20:32:35.479167
https://www.propiedades.com/inmuebles/departamento-en-venta-sin-nombre-de-calle-veracruz-centro-veracruz-30532755,"MXN 2,263,450",2263450.0,MXN,0.0,77 m² const. | 2 rec. | 1 baños | 1 estac.,,77.0,2,1,1,9 meses en Propiedades.com,Sin nombre de calle,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave","Sin nombre de calle, Col. Veracruz Centro C.P. 91700, Veracruz",,19.189537,-96.1394441,2026-07-29T20:32:35.479168,2026-07-29T20:32:35.479168
https://propiedades.com/inmuebles/departamento-en-venta-calle-barandillas-mzn-1-lt1-fracc-privanzas-carretera-a-2-lomas-col-tejeria-veracruz-tejeria-veracruz-30758146,"MXN 658,000",658000.0,MXN,0.0,46 m² const. | 2 rec. | 1 baños,,46.0,2,1,0,6 meses en Propiedades.com,Calle Barandillas,"Tejería, Veracruz, Veracruz de Ignacio de la Llave","Calle Barandillas, Mzn. 1 Lt.1, Fracc. Privanzas, Carretera A 2 Lomas, Col. Tejería, Veracruz, Col. Tejería C.P. 91697, Veracruz",,20.441184,-97.3269982,2026-07-29T20:32:35.479170,2026-07-29T20:32:35.479170
https://propiedades.com/inmuebles/departamento-en-venta-calle-barandillas-mzn-1-lt1-fracc-privanzas-carretera-a-2-lomas-col-tejeria-veracruz-tejeria-veracruz-29708354,"MXN 665,000",665000.0,MXN,0.0,47 m² const. | 2 rec. | 1 baños,,47.0,2,1,0,1 año en Propiedades.com,Calle Barandillas,"Tejería, Veracruz, Veracruz de Ignacio de la Llave","Calle Barandillas, Mzn. 1 Lt.1, Fracc. Privanzas, Carretera A 2 Lomas, Col. Tejería, Veracruz, Col. Tejería C.P. 91697, Veracruz",,20.441184,-97.3269982,2026-07-29T20:32:35.479171,2026-07-29T20:32:35.479171
https://www.propiedades.com/inmuebles/departamento-en-venta-centro-600-veracruz-centro-veracruz-31553412,"MXN 1,980,000",1980000.0,MXN,0.0,70 m² const. | 2 rec. | 2 baños | 1 estac.,,70.0,2,2,1,22 días en Propiedades.com,Centro #600,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave","Centro #600, Col. Veracruz Centro C.P. 91700, Veracruz",Alberca | Seguridad privada,19.189537,-96.1394441,2026-07-29T20:32:35.479172,2026-07-29T20:32:35.479172
https://propiedades.com/inmuebles/departamento-en-venta-av-puerta-paraiso-sn-91775-veracruz-ver-banaterra-veracruz-29708270,"MXN 1,265,000",1265000.0,MXN,0.0,65 m² const. | 2 rec. | 1 baños | 1 estac.,,65.0,2,1,1,1 año en Propiedades.com,Av. Puerta Paraiso s/n,"Banaterra, Veracruz, Veracruz de Ignacio de la Llave","Av. Puerta Paraiso s/n, 91775 Veracruz, Ver., Col. Banaterra C.P. 91775, Veracruz",,19.1902778,-96.1533333,2026-07-29T20:32:35.479173,2026-07-29T20:32:35.479173
